Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Tryin',Mosebe,Tryin',204627,False,33,9,0,4,2.83e-05,0.761,0.797,0.822,0.0549,-10.237,0.067,0.483,120.03,ElectronicRunning
On The Rhode,Milton Keys,On The Rhode,227681,False,54,6,0,4,0.0113,0.775,0.636,0.863,0.482,-9.444,0.0457,0.643,120.038,ElectronicRunning
Evergreen,Dye O,Evergreen,325384,False,34,4,0,4,0.233,0.703,0.684,0.851,0.677,-7.223,0.0426,0.234,120.017,ElectronicRunning
Affection,Solounge,Affection,324005,False,47,1,1,4,0.125,0.658,0.721,0.909,0.0932,-14.197,0.0389,0.0974,120.008,ElectronicRunning
The Wait,Alex Dovo,Makes Me Feel,318384,False,37,0,1,4,0.00331,0.83,0.606,0.879,0.0878,-7.966,0.0592,0.49,127.007,ElectronicRunning
Rhy,Tim Engelhardt,Rhy,440938,False,44,5,0,4,0.00422,0.779,0.401,0.891,0.109,-12.35,0.0666,0.113,122.998,ElectronicRunning
Breather,Jones Meadow,Pending,206312,False,41,11,0,4,0.00399,0.705,0.922,0.812,0.0917,-8.114,0.0357,0.637,121.999,ElectronicRunning
Clinton Hill - Original Mix,Shakarchi & Stranéus,Dödskallar Och Korallrev,345256,False,34,6,1,4,0.019,0.728,0.921,0.691,0.112,-6.707,0.0877,0.133,120.002,ElectronicRunning
Vivid Dreams (Instrumental Version),Aiyo,Vivid Dreams,180952,False,49,7,0,4,0.432,0.907,0.328,0.935,0.106,-14.538,0.0664,0.164,117.987,ElectronicRunning
Alone,Jones Meadow,The Night,210249,False,0,9,1,4,0.0147,0.704,0.569,0.919,0.0436,-10.134,0.0473,0.678,120.017,ElectronicRunning
When I Get You Back Again,Brendon Moeller,Communion,359125,False,46,2,1,3,0.434,0.72,0.755,0.879,0.112,-11.731,0.0536,0.592,119.99,ElectronicRunning
Bittersweetener,Duckmaw,Bittersweetener,261078,False,48,0,1,4,0.144,0.718,0.69,0.786,0.319,-8.353,0.179,0.521,113.993,ElectronicRunning
Recapture,Jones Meadow,The Night,223597,False,0,8,1,4,0.0121,0.67,0.744,0.835,0.0908,-9.006,0.0379,0.293,115.005,ElectronicRunning
Milo's Journey,Sum Wave,Milo's Journey,280128,False,0,5,1,3,0.399,0.704,0.485,0.872,0.109,-12.801,0.0674,0.182,122.035,ElectronicRunning
Be Around Her,Maiwan,Cho,199250,False,44,10,1,4,0.179,0.725,0.74,0.91,0.139,-10.147,0.0341,0.102,113.029,ElectronicRunning
Places,Jones Meadow,Places,277060,False,30,10,0,4,0.0036,0.808,0.709,0.841,0.0634,-9.025,0.0557,0.525,119.002,ElectronicRunning
"Mirror, Mirror",Tigerskin,We'll Always Have November,346603,False,28,5,0,4,0.25,0.57,0.479,0.888,0.1,-18.077,0.0288,0.566,126.004,ElectronicRunning
Read My Thoughts,Civet Cat,Read My Thoughts,227648,False,53,11,0,3,0.0355,0.719,0.52,0.791,0.175,-9.924,0.0584,0.258,118.993,ElectronicRunning
Silent (Instrumental Version),Aiyo,Silent,184853,False,45,8,0,4,0.0759,0.844,0.58,0.845,0.094,-9.653,0.0745,0.46,117.992,ElectronicRunning
Baltzar - Butch Remix,"Kornél Kovács,Butch",Stockholm Marathon Remixes,362177,False,30,1,1,4,0.0654,0.801,0.809,0.919,0.617,-11.08,0.0483,0.0767,121.978,ElectronicRunning
Sands,Jones Meadow,Circle,254750,False,28,10,1,4,0.00871,0.683,0.869,0.819,0.11,-8.667,0.0405,0.164,119.997,ElectronicRunning
Funky Socks,Valante,Hymn,321350,False,34,0,0,4,0.385,0.874,0.699,0.73,0.0687,-9.115,0.0475,0.247,122.007,ElectronicRunning
Time Lapse,Soul to Speak,Time Lapse,388010,False,41,8,0,4,0.0337,0.81,0.712,0.935,0.0704,-6.923,0.0573,0.516,120.033,ElectronicRunning
Steps on Water,Mar Vei,Steps on Water,227740,False,46,5,0,4,0.436,0.752,0.618,0.877,0.099,-11.327,0.0648,0.724,117.003,ElectronicRunning
Sky View,Hide 9,Sky View,306989,False,41,3,0,4,0.00695,0.894,0.688,0.919,0.0645,-8.715,0.0855,0.581,119.976,ElectronicRunning
Can't see me,Uncle Jay,Can't see me,235125,False,47,7,0,4,0.607,0.821,0.656,0.516,0.111,-9.225,0.0783,0.305,120.008,ElectronicRunning
OTT,Anthony Naples,OTT / ZTL,510620,False,32,7,1,4,0.000412,0.794,0.944,0.917,0.0985,-6.016,0.0552,0.0378,119.998,ElectronicRunning
