Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Etapas raras,fernandocosta,Etapas raras,188848,True,57,9,0,4,0.388,0.768,0.781,0,0.29,-7.024,0.386,0.883,88.9,RapEspanol(TLob)
Fratellos,"fernandocosta,SacrificioyPasta,Ivancano,Jhise,Oktoba",Fratellos,266262,True,48,8,1,4,0.681,0.835,0.612,0,0.111,-7.592,0.33,0.516,87.042,RapEspanol(TLob)
Lento,"fernandocosta,Sceno",Lento,206982,True,50,10,0,4,0.463,0.702,0.884,0,0.0946,-5.668,0.291,0.865,87.838,RapEspanol(TLob)
Malamanera,fernandocosta,Malamanera,182129,True,60,7,1,4,0.522,0.829,0.589,0,0.12,-6.824,0.255,0.376,91.988,RapEspanol(TLob)
Ready to Fight,fernandocosta,Ready to Fight,142249,True,53,8,1,4,0.261,0.732,0.795,0,0.281,-6.945,0.371,0.683,97.507,RapEspanol(TLob)
Por la calle abajo,"fernandocosta,Big Jay",Yipiyou,155076,True,47,11,1,4,0.524,0.867,0.487,0,0.12,-7.697,0.297,0.757,90.029,RapEspanol(TLob)
Danger,"fernandocosta,Denom,Blasfem",Yipiyou,223612,True,52,1,1,4,0.668,0.65,0.521,1.33e-05,0.135,-7.102,0.0537,0.214,170.129,RapEspanol(TLob)
Cowboys,"fernandocosta,Jdemers",Yipiyou,139000,True,44,10,0,4,0.772,0.676,0.765,0,0.0501,-5.81,0.358,0.851,190.631,RapEspanol(TLob)
Gusanos de seda,"fernandocosta,Kvinz",Yipiyou,202527,True,49,8,0,4,0.738,0.545,0.904,0,0.204,-5.474,0.165,0.447,87.933,RapEspanol(TLob)
Monfrero,"fernandocosta,Petit Ribery,Blasfem",Yipiyou,143640,True,42,10,0,4,0.684,0.789,0.71,0,0.065,-7.004,0.264,0.581,92.973,RapEspanol(TLob)
Narcolepsia,"fernandocosta,Chichobeats",Yipiyou,149583,True,57,2,1,4,0.308,0.776,0.607,0,0.11,-8.35,0.367,0.771,93.85,RapEspanol(TLob)
Dinamo,"fernandocosta,Chichobeats",Yipiyou,156985,True,48,1,0,4,0.788,0.693,0.672,0,0.109,-7.724,0.288,0.688,92.223,RapEspanol(TLob)
Pa que lo gocen,"fernandocosta,Dollar Selmouni,Blasfem",Yipiyou,220964,True,59,6,0,4,0.349,0.678,0.625,0,0.116,-7.29,0.109,0.277,89.982,RapEspanol(TLob)
Avisos parentales,"fernandocosta,J Dose,Blasfem",Yipiyou,193258,True,41,2,1,4,0.357,0.817,0.703,0,0.0664,-7.614,0.269,0.875,95.0,RapEspanol(TLob)
Reina,"fernandocosta,Prok,Blasfem",Yipiyou,171875,True,46,2,1,4,0.234,0.739,0.915,0,0.35,-5.604,0.249,0.604,91.985,RapEspanol(TLob)
Cebao,"Funzo & Baby Loud,Nico Flow",Cebao,210221,False,49,6,0,4,0.277,0.669,0.669,0,0.119,-6.352,0.0506,0.662,141.025,RapEspanol(TLob)
Imaginare,"Garolo,fernandocosta",Vakes Flakes,224101,False,36,2,1,4,0.243,0.804,0.851,0,0.0791,-7.581,0.148,0.829,89.851,RapEspanol(TLob)
Modo Caribe,"Gera MX,Jay Romero",Modo Caribe,182493,True,52,1,1,4,0.343,0.92,0.641,0,0.225,-7.427,0.324,0.45,105.035,RapEspanol(TLob)
La Guapa del Baile,Gera MX,Retina,178782,True,0,11,1,4,0.162,0.714,0.87,0,0.213,-2.967,0.241,0.779,89.137,RapEspanol(TLob)
El Patrón,"Grind,Los Hijos de la Luna",El Patrón,130585,False,57,10,0,4,0.432,0.649,0.791,0,0.692,-7.272,0.332,0.661,100.06,RapEspanol(TLob)
Afrohard,Hard GZ,Afrohard,195026,True,30,2,1,4,0.721,0.619,0.901,0,0.0977,-5.411,0.166,0.77,104.302,RapEspanol(TLob)
Cae la noche,"Hard GZ,Dollar Selmouni",Cae la noche,250909,True,38,4,0,4,0.479,0.646,0.67,0.00151,0.106,-6.06,0.179,0.114,88.014,RapEspanol(TLob)
Cambios,"Hard GZ,Lupita's Friends",Cambios,271185,True,47,10,1,4,0.153,0.635,0.673,0,0.0969,-9.492,0.0432,0.331,104.564,RapEspanol(TLob)
Crowdfunding pa un BMW,Hard GZ,Kaos Nomada,252633,True,33,8,1,4,0.149,0.803,0.734,0,0.179,-7.535,0.226,0.593,123.956,RapEspanol(TLob)
Vamos Viendo,Hard GZ,Kaos Nomada,289666,False,31,8,1,4,0.207,0.766,0.913,0,0.492,-4.779,0.327,0.8,90.254,RapEspanol(TLob)
Plomo,Hard GZ,"Kaos Nómada, Vol. 1",184296,True,0,5,1,4,0.509,0.775,0.757,0,0.0854,-7.339,0.222,0.647,95.027,RapEspanol(TLob)
"Birra, Humo y Reflexiones",Hard GZ,"Kaos Nómada, Vol. 1",221224,True,0,1,1,4,0.45,0.666,0.858,0,0.131,-7.271,0.306,0.814,92.051,RapEspanol(TLob)
Experimento,Hard GZ,"Kaos Nómada, Vol. 1",206400,True,0,6,0,4,0.528,0.767,0.913,0,0.0567,-6.697,0.0428,0.707,114.94,RapEspanol(TLob)
Postureo,Hard GZ,Postureo,217684,True,41,1,1,4,0.266,0.313,0.875,0,0.0917,-5.511,0.135,0.644,196.07,RapEspanol(TLob)
Rolas,"Hard GZ,Lil GZ,fernandocosta",Versus,189255,True,51,10,0,4,0.165,0.868,0.686,0,0.144,-8.924,0.138,0.825,91.517,RapEspanol(TLob)
