Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Me Gustas,Kevin Roldan,Me Gustas,209733,False,0,10,0,4,0.0278,0.834,0.65,0,0.0822,-3.604,0.158,0.389,96.933,Janngeuoo
No Creo en el Amor (feat. Sanco & Becky G),"Danny Romero,Sanco,Becky G",No Creo en el Amor (feat. Sanco & Becky G),208736,False,52,0,1,4,0.164,0.45,0.664,1.2e-05,0.109,-6.742,0.0617,0.434,169.95,Janngeuoo
Chillax (feat. Ky-Mani Marley),"Farruko,Ky-Mani Marley",Visionary,197840,False,69,1,0,4,0.0724,0.827,0.646,0,0.247,-4.727,0.0766,0.512,92.057,Janngeuoo
Egoísta,Justin Quiles,La Promesa,238033,False,61,6,0,4,0.0353,0.526,0.809,0,0.504,-3.455,0.389,0.435,169.859,Janngeuoo
Mil Horas,Danny Romero,Mil Horas,179626,False,37,11,0,4,0.216,0.741,0.798,1.21e-05,0.357,-4.165,0.0383,0.891,105.814,Janngeuoo
Díganle,"Leslie Grace,Becky G",Díganle,197053,False,56,1,0,4,0.0973,0.847,0.69,0.000248,0.207,-5.098,0.0752,0.653,91.986,Janngeuoo
Soy Un Don,"Juan Magán,Mozart La Para,DCS",Quiero Que Sepas,208226,False,0,6,0,4,0.174,0.81,0.751,0,0.0708,-6.552,0.187,0.897,135.017,Janngeuoo
Dile La Verdad,"Tito ""El Bambino"",De La Ghetto",Dile la Verdad,212906,False,32,0,1,4,0.0282,0.77,0.794,0,0.0714,-5.032,0.073,0.509,170.085,Janngeuoo
Duro y Suave,"Leslie Grace,Noriel",Duro y Suave,207720,False,65,10,0,4,0.111,0.769,0.721,5.9e-05,0.0505,-4.483,0.153,0.618,94.978,Janngeuoo
Solo,"Amenazzy,Lary Over",Solo,229485,False,0,11,0,4,0.245,0.805,0.48,0.00431,0.0955,-7.179,0.208,0.26,98.045,Janngeuoo
La Temperatura (feat. Eli Palacios),"Maluma,Eli Palacios",La Temperatura (feat. Eli Palacios),225133,False,53,8,0,4,0.0435,0.746,0.818,2.99e-05,0.311,-4.843,0.0378,0.89,119.975,Janngeuoo
Travesuras,Nicky Jam,Travesuras,195240,False,0,1,1,4,0.147,0.783,0.794,0,0.0977,-5.456,0.0608,0.878,93.964,Janngeuoo
Que Buena Tu Ta,Fuego,Que Buena Tu Ta,239914,False,35,5,1,4,0.205,0.815,0.812,0.00978,0.165,-5.305,0.0443,0.883,119.99,Janngeuoo
Mi Cama Huele a Tí,"Tito ""El Bambino""",Show Latino,226186,False,0,7,0,4,0.0859,0.73,0.881,0,0.209,-4.824,0.0395,0.661,95.005,Janngeuoo
La Pregunta,J Alvarez,Otro Nivel De Musica,269240,False,0,8,0,4,0.0585,0.74,0.65,0,0.0793,-5.849,0.136,0.808,172.081,Janngeuoo
Obsesión (feat. Kenza Farah) - Spanish Version,"Lucenzo,Kenza Farah",Caribe Mix 2014,185553,False,0,0,0,4,0.026,0.754,0.831,0,0.0893,-2.101,0.0345,0.914,130.083,Janngeuoo
Obsesion,"Aventura,Judy Santos",We Broke The Rules,254720,False,73,1,0,4,0.416,0.804,0.56,0,0.0608,-6.912,0.0397,0.768,133.682,Janngeuoo
Ella Ella,"Don Omar,Zion,Lennox",Meet The Orphans,202600,False,0,0,0,4,0.188,0.816,0.661,0,0.0767,-5.756,0.151,0.682,96.365,Janngeuoo
El Amante,"Daddy Yankee,J Alvarez",Prestige,220546,False,55,1,0,4,0.18,0.633,0.749,0,0.0783,-4.962,0.0961,0.816,179.872,Janngeuoo
Corazón,"Maluma,Nego do Borel",Corazón,184066,False,3,4,0,4,0.283,0.871,0.768,2.25e-05,0.162,-5.401,0.122,0.765,98.989,Janngeuoo
Cosas Locas,Danny Romero,Cosas Locas,189466,False,48,9,0,4,0.13,0.691,0.795,0,0.287,-4.746,0.0481,0.696,95.086,Janngeuoo
Calor De Verano,Pilson,Calor De Verano,228461,False,0,4,1,4,0.022,0.742,0.782,0,0.118,-5.631,0.17,0.916,130.117,Janngeuoo
Rompe la Cintura,Alexis y Fido,La Esencia,237160,False,52,0,1,4,0.094,0.887,0.783,0,0.0651,-5.813,0.142,0.94,116.008,Janngeuoo
More,"Zion,Ken-Y,Jory Boy","Reggaeton 2013 (Dembow, Kuduro, Cubaton, Reggaeton)",240880,False,0,8,0,4,0.205,0.689,0.762,0,0.0902,-7.476,0.0883,0.855,171.994,Janngeuoo
Hips Don't Lie (feat. Wyclef Jean),"Shakira,Wyclef Jean","Oral Fixation, Vol. 2 (Expanded Edition)",218093,False,82,10,0,4,0.284,0.778,0.824,0,0.405,-5.892,0.0712,0.756,100.024,Janngeuoo
Entre La Playa Ella Y Yo (feat. Vat 18k),"Big Yamo,Vat 18K",Entre La Playa Ella Y Yo (feat. Vato 18K),186361,False,0,8,1,4,0.461,0.752,0.855,0,0.351,-3.149,0.147,0.971,84.924,Janngeuoo
Me Embrujaste,Aldo Ranks,Caribe Mix 2013,235840,False,0,4,0,4,0.0213,0.891,0.794,0,0.196,-5.377,0.0509,0.805,97.002,Janngeuoo
Dime que me quieres - Original Mix,"Luis Vázquez, Kato Jiménez y Jesús Sanchez",Dime Que Me Quieres (feat. Jesús Sánchez),195252,False,0,8,0,4,0.077,0.759,0.747,0,0.125,-3.3,0.0618,0.969,125.948,Janngeuoo
Taboo,Don Omar,Meet The Orphans,292160,False,0,5,1,4,0.0458,0.442,0.884,0,0.0827,-5.782,0.0641,0.813,125.031,Janngeuoo
Hasta la Madrugada,Charly Rodriguez,Hasta la Madrugada,231093,False,0,10,1,4,0.169,0.846,0.81,0,0.254,-4.869,0.0588,0.961,127.952,Janngeuoo
Lady - Radio Edit,"Crossfire,El Medico",Lady (feat. El Medico),222586,False,35,10,0,4,0.11,0.796,0.765,0,0.323,-10.236,0.0958,0.96,129.005,Janngeuoo
"Watch Out For This [Bumaye] [feat. Busy Signal, The Flexican & FS Green]",Major Lazer,Free The Universe,269146,False,0,10,0,4,0.0202,0.828,0.755,9.61e-06,0.0625,-4.116,0.156,0.862,108.056,Janngeuoo
Rakata,Wisin & Yandel,Mas Flow 2 (International Version),171146,False,0,1,1,4,0.0607,0.726,0.784,0,0.112,-6.053,0.239,0.651,192.068,Janngeuoo
Noche De Sexo,"Wisin & Yandel,Romeo Santos",Noche De Sexo,205773,False,48,11,0,4,0.107,0.721,0.714,0,0.562,-5.436,0.234,0.505,94.003,Janngeuoo
Limbo,Daddy Yankee,Prestige,224693,False,70,7,1,4,0.0838,0.806,0.875,0.00192,0.065,-3.817,0.088,0.917,125.063,Janngeuoo
La conocí bailando (feat. K-Narias) - Radio Edit,"Dr. Bellido,K-Narias",La conocí bailando (feat. K-Narias),181115,False,55,0,0,4,0.265,0.711,0.841,0,0.268,-3.803,0.0322,0.658,104.033,Janngeuoo
Darte un Beso,Prince Royce,Darte un Beso,206506,False,41,1,0,4,0.373,0.724,0.729,7.23e-06,0.141,-4.567,0.0326,0.849,139.989,Janngeuoo
Princesa de mi cuento,Sergio Contreras,Princesa de mi cuento,198692,False,44,9,1,4,0.044,0.812,0.741,0,0.075,-4.945,0.0417,0.836,130.012,Janngeuoo
Ella No Volvera,Dr. Bellido,Ella No Volvera,210000,False,0,6,1,4,0.0322,0.814,0.668,0,0.0494,-6.519,0.0315,0.893,130.055,Janngeuoo
Todo De Ti,"J Alvarez,Munu TJ",El Movimiento: The Mixtape,208826,False,37,11,0,4,0.324,0.749,0.81,0,0.0459,-3.988,0.0388,0.895,93.025,Janngeuoo
Dejame Llegar,J Alvarez,Otro Nivel De Musica,210653,False,0,6,1,4,0.49,0.605,0.823,0,0.0822,-6.681,0.0735,0.964,173.954,Janngeuoo
Loco,"Enrique Iglesias,Romeo Santos",Loco,213666,False,0,7,1,4,0.379,0.754,0.86,0,0.111,-3.368,0.0285,0.874,132.964,Janngeuoo
Una Vaina Loca (feat. El Potro),Fuego,La Musica Del Futuro Reloaded (The Chosen Few Edition),261986,False,55,1,1,4,0.123,0.793,0.674,0,0.0949,-12.821,0.0524,0.726,117.05,Janngeuoo
Pégate Más,Dyland & Lenny,Pégate Más,200893,False,44,7,0,4,0.00847,0.637,0.864,0.000418,0.0583,-5.276,0.0368,0.963,132.007,Janngeuoo
Caliente (feat. Arcángel),"Dyland & Lenny,Arcángel",My World,206320,False,44,6,0,4,0.00934,0.755,0.892,2.95e-05,0.229,-4.351,0.0598,0.812,110.014,Janngeuoo
Como Tu No Hay Dos,Buxxi,Como Tu No Hay Dos,226951,False,0,6,1,4,0.0347,0.592,0.896,0,0.312,-5.406,0.0818,0.781,125.988,Janngeuoo
Motívate,Danny Romero,Motívate,206240,False,50,6,1,4,0.00381,0.711,0.841,0,0.158,-5.473,0.0399,0.617,127.998,Janngeuoo
6 AM,"J Balvin,Farruko",La Familia,243226,False,0,5,0,4,0.144,0.754,0.743,0,0.275,-5.049,0.0918,0.74,176.015,Janngeuoo
Yo Te Lo Dije,J Balvin,Yo Te Lo Dije,220181,False,0,3,0,4,0.161,0.761,0.638,0,0.289,-6.202,0.0784,0.966,87.965,Janngeuoo
Princesa,Ken-Y,Ke Buena,239640,False,0,7,0,4,0.304,0.709,0.634,1.98e-05,0.633,-6.787,0.0697,0.489,176.054,Janngeuoo
