Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
"Gone, Gone, Gone",Phillip Phillips,The World From The Side Of The Moon (Deluxe),209693,False,67,6,1,4,0.129,0.664,0.642,0,0.114,-5.961,0.038,0.501,118.002,BonfireSongs
Woman,Mumford & Sons,Delta,274552,False,62,1,0,4,0.662,0.592,0.555,0.452,0.111,-10.499,0.0381,0.142,156.957,BonfireSongs
All's Well That Ends,Rainbow Kitten Surprise,RKS,206626,False,58,4,1,4,0.0238,0.624,0.476,0.141,0.0997,-10.993,0.0416,0.184,119.968,BonfireSongs
It's Called: Freefall,Rainbow Kitten Surprise,"How to: Friend, Love, Freefall",152293,True,66,2,1,4,0.632,0.744,0.516,0,0.605,-6.365,0.0513,0.281,97.944,BonfireSongs
First Class,Rainbow Kitten Surprise,Seven + Mary,343485,True,63,1,1,4,0.581,0.554,0.337,0,0.0871,-10.189,0.0351,0.216,89.961,BonfireSongs
Stubborn Love,The Lumineers,The Lumineers (Deluxe Edition),279000,False,65,0,1,4,0.604,0.596,0.544,0.017,0.262,-11.759,0.0362,0.262,115.022,BonfireSongs
Bright Lights,Ziggy Alberts,Laps Around The Sun,217966,False,53,4,1,4,0.863,0.704,0.274,0,0.103,-13.304,0.0352,0.509,91.957,BonfireSongs
Left With The Wolves,Nathan Hawes,Left With The Wolves,229334,False,46,2,0,4,0.241,0.663,0.755,2.43e-06,0.222,-5.169,0.0297,0.359,108.998,BonfireSongs
All Your Love,"Flight Facilities,Dustin Tebbutt",All Your Love,285004,False,0,5,1,4,0.43,0.648,0.752,0.12,0.112,-9.1,0.0456,0.232,119.931,BonfireSongs
Coastline,Hollow Coves,Wanderlust,233973,False,68,2,1,4,0.627,0.67,0.496,0.00325,0.0584,-11.23,0.0277,0.427,100.17,BonfireSongs
Come Away,Sons Of The East,Sons Of The East,260693,False,54,0,1,4,0.214,0.673,0.592,0,0.11,-8.388,0.0305,0.231,121.949,BonfireSongs
Sink,Noah Kahan,Busyhead,225893,False,63,3,1,4,0.421,0.565,0.471,6.39e-05,0.11,-9.046,0.0306,0.355,165.055,BonfireSongs
Young Blood,Noah Kahan,Busyhead,208533,False,62,11,1,4,0.391,0.671,0.463,0,0.162,-8.534,0.0439,0.347,85.002,BonfireSongs
When We Were Young,Hollow Coves,When We Were Young,258786,False,44,1,1,4,0.369,0.482,0.389,4e-05,0.0507,-11.058,0.0306,0.593,74.121,BonfireSongs
The Woods - Acoustic,Hollow Coves,The Woods (Acoustic),239960,False,61,9,1,4,0.724,0.568,0.558,0.000331,0.116,-8.553,0.0278,0.287,104.991,BonfireSongs
The Woods,Hollow Coves,Wanderlust,241546,False,58,9,1,4,0.411,0.802,0.41,0.00107,0.0941,-12.793,0.0454,0.224,106.047,BonfireSongs
We Will Run,Hollow Coves,Wanderlust,255520,False,48,11,1,4,0.493,0.652,0.627,0.036,0.166,-9.601,0.034,0.467,100.113,BonfireSongs
Boardwalks - Sonny Alven Remix,"Little May,Sonny Alven",Boardwalks (Sonny Alven Remix),264925,False,47,6,1,4,0.488,0.721,0.66,0.414,0.0938,-11.805,0.0458,0.157,123.992,BonfireSongs
