"Track URI","Track Name","Artist URI","Artist Name","Album URI","Album Name","Disc Number","Track Number","Track Duration (ms)","Added By","Added At"
"spotify:track:3FkmSUR7gcQHz1PhJW52Zy","De Ti Me Olvido","spotify:artist:6qyklgt2wzPT7KRdu15ZFL, spotify:artist:4bWHA8fMNjzfGPQqnh5D6y, spotify:artist:3XOMOMdcShaVEZi9xtuMNu","Love Yi, Recycled J, Naes Beats","spotify:album:4wBiT4yezE5fiWp8m0LOPI","De Ti Me Olvido","1","1","221922","spotify:user:merilpz","2020-04-04T21:38:42Z"
"spotify:track:5U3vSYm3goqsghve7VAVGK","Jugando","spotify:artist:4bWHA8fMNjzfGPQqnh5D6y, spotify:artist:6vPXtLmNd3mW0dd1Rb9eQ9, spotify:artist:1m9WPOccw8sizsVYUhSVjZ","Recycled J, Don Patricio, Selecta","spotify:album:7k6wYOuqXDyAshLqPjdj85","Jugando","1","1","220000","spotify:user:merilpz","2020-04-04T21:38:49Z"
"spotify:track:5NuVQ1a9vJxMeXJNMpXfZ7","Poca Suerte","spotify:artist:1nwjHzOUQZsNYX8xoWiGVC","Funzo & Baby Loud","spotify:album:1nqHuwRGkeaF5oHAMVIqtw","Poca Suerte","1","1","238461","spotify:user:merilpz","2020-04-04T21:39:01Z"
"spotify:track:2DEZmgHKAvm41k4J3R2E9Y","Safaera","spotify:artist:4q3ewBCX7sLwd24euuV69X, spotify:artist:4IMAo2UQchVFyPH24PAjUs, spotify:artist:12vb80Km0Ew53ABfJOepVz","Bad Bunny, Jowell & Randy, Ñengo Flow","spotify:album:5lJqux7orBlA1QzyiBGti1","YHLQMDLG","1","14","295176","spotify:user:merilpz","2020-04-04T21:39:14Z"
"spotify:track:0SqqAgdovOE24BzxIClpjw","Yo Perreo Sola","spotify:artist:4q3ewBCX7sLwd24euuV69X","Bad Bunny","spotify:album:5lJqux7orBlA1QzyiBGti1","YHLQMDLG","1","5","172127","spotify:user:merilpz","2020-04-04T21:39:19Z"
"spotify:track:35KmOEIUqAGn02t7n4qaIr","Morado","spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5","J Balvin","spotify:album:2mX8ktJoWvyidWBU9U8Jis","Colores","1","5","200266","spotify:user:merilpz","2020-04-04T21:39:26Z"
"spotify:track:2tGENA8xef0wABdHvyXwv9","La Cama - Remix","spotify:artist:47MpMsUfWtgyIIBEFOr4FE, spotify:artist:7iK8PXO48WeuP03g8YR51W, spotify:artist:1i8SpTcr7yvPOmcqrbnVXY, spotify:artist:37230BxxYs9ksS7OkZw3IU, spotify:artist:1mcTU81TzQhprhouKaTkpq","Lunay, Myke Towers, Ozuna, Chencho Corleone, Rauw Alejandro","spotify:album:0hzFhU2sz14urAdELOUwtU","La Cama (Remix)","1","1","330240","spotify:user:merilpz","2020-04-04T21:39:37Z"
"spotify:track:38a7xqi18rg8wGJhK71fj8","Otra Copa","spotify:artist:0fdh6BhOBgk3vqVn2XKQ0F","Bandaga","spotify:album:7JmcIHGq4MDCIX8bCTep7O","Otra Copa","1","1","216000","spotify:user:merilpz","2020-04-04T21:40:23Z"
"spotify:track:2Z3RqW9jfl62il0R4q8wQy","Ahora Dice Que Me Ama","spotify:artist:0fdh6BhOBgk3vqVn2XKQ0F","Bandaga","spotify:album:6ZSizcGSh9gLUGtMhiozr9","Ahora Dice Que Me Ama","1","1","198000","spotify:user:merilpz","2020-04-04T21:40:30Z"
"spotify:track:3EWxpqOSP0KWgUmRiklqGy","Rueda - Remix","spotify:artist:4VVEpEhC8NcR7AqNEds42U, spotify:artist:1ackd5XprZEkH3McKbQD51, spotify:artist:3lY9Fxceu60W1rbon7PkuF, spotify:artist:1PrPa8zf5xW14VSJRgrCE4","Chimbala, Juan Magán, Omar Montes, PV Aparataje","spotify:album:30hCIU4mQfd14LVCLCOdmA","Rueda (Remix)","1","1","212307","spotify:user:merilpz","2020-04-04T21:40:56Z"
