Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Elation,Isbells,Stoalin',210573,False,0,8.0,1.0,4.0,0.851,0.563,0.275,0.0022,0.0738,-12.969000000000001,0.0461,0.237,82.52799999999998,Dinner Tracks
Into the Fire,Foy Vance,Melrose EP,282280,False,0,10.0,1.0,4.0,0.45799999999999996,0.455,0.29100000000000004,0.249,0.0928,-15.399000000000001,0.0279,0.308,73.945,Dinner Tracks
A Candle's Fire,Beirut,The Rip Tide,199280,False,0,6.0,1.0,4.0,0.153,0.588,0.633,5.9499999999999996e-05,0.139,-5.772,0.0392,0.585,119.90799999999999,Dinner Tracks
This Sweet Love,James Yuill,Turning Down Water For Air,223613,False,42,0.0,0.0,4.0,0.11900000000000001,0.64,0.619,0.38,0.0597,-8.894,0.0297,0.563,115.01,Dinner Tracks
Coconut Skins - Live at Fingerprints,Damien Rice,Live at Fingerprints: Warts and All,238653,False,21,7.0,1.0,4.0,0.14300000000000002,0.321,0.42200000000000004,0.0,0.955,-7.687,0.028999999999999998,0.45799999999999996,98.238,Dinner Tracks
Like Real People Do,Hozier,Take Me To Church,197786,False,0,7.0,1.0,3.0,0.885,0.568,0.163,6.43e-05,0.106,-13.368,0.0276,0.162,140.00799999999998,Dinner Tracks
Shine,Benjamin Francis Leftwich,Last Smoke Before the Snowstorm,182613,False,0,4.0,1.0,4.0,0.64,0.7140000000000001,0.5329999999999999,1.7e-06,0.162,-10.405,0.0293,0.631,118.10700000000001,Dinner Tracks
Nothing Arrived - Live from Spotify London,Villagers,Spotify Sessions,219093,False,0,7.0,1.0,4.0,0.929,0.579,0.415,0.0018,0.6709999999999999,-11.599,0.0397,0.42,102.713,Dinner Tracks
We Don't Eat,James Vincent McMorrow,Early In The Morning,293800,False,0,7.0,1.0,4.0,0.91,0.4320000000000001,0.3720000000000001,0.0105,0.121,-12.494000000000002,0.0481,0.373,124.01899999999999,Dinner Tracks
Something In The Air,The Jepettos,Start A New People,233368,False,0,0.0,1.0,4.0,0.265,0.442,0.542,0.0788,0.14,-10.604000000000001,0.0304,0.122,149.813,Dinner Tracks
Love Song,Mariee Sioux,Perfect As Cats: A Tribute to The Cure,229173,False,0,2.0,0.0,4.0,0.925,0.47700000000000004,0.305,0.133,0.132,-11.411,0.0348,0.32799999999999996,117.97399999999999,Dinner Tracks
You Know Me,Air Traffic Controller,NORDO,240680,False,43,6.0,0.0,4.0,0.000665,0.519,0.861,1.21e-06,0.134,-6.412999999999999,0.0404,0.825,138.048,Dinner Tracks
Carousel,Miner,Carousel,203186,False,28,0.0,1.0,4.0,0.0566,0.36200000000000004,0.738,0.0,0.14300000000000002,-4.8210000000000015,0.0331,0.473,121.79299999999999,Dinner Tracks
Back To You,Twin Forks,EP,170960,False,0,2.0,1.0,4.0,0.00594,0.547,0.848,0.0,0.0743,-5.622000000000001,0.068,0.39299999999999996,128.987,Dinner Tracks
Volunteers,Megafaun,Heretofore,177600,False,0,0.0,1.0,4.0,0.18600000000000005,0.602,0.746,0.0,0.122,-3.528,0.0365,0.617,118.02600000000001,Dinner Tracks
Pulaski at Night,Andrew Bird,I Want to See Pulaski at Night,289093,False,0,7.0,1.0,4.0,0.67,0.446,0.643,0.0008179999999999999,0.0951,-7.925,0.0561,0.531,99.60799999999999,Dinner Tracks
A Seat at the Table,J. Tillman,Singing Ax,246866,False,0,0.0,1.0,4.0,0.9620000000000001,0.36,0.132,0.0461,0.12,-19.544,0.0276,0.34600000000000003,94.572,Dinner Tracks
