Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Love Me Two Times,The Doors,Strange Days,195106,False,63,9,1,4,0.332,0.684,0.698,5.16e-06,0.122,-6.219,0.041,0.839,132.846,MyJam(TLob)
Money - 2011 Remastered Version,Pink Floyd,The Dark Side Of The Moon (2011 Remastered Version),382834,False,0,9,1,1,0.0241,0.469,0.537,0.00201,0.269,-10.421,0.152,0.783,124.193,MyJam(TLob)
Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,354520,False,81,6,1,4,0.0866,0.454,0.91,0.0996,0.116,-7.766,0.0448,0.629,125.116,MyJam(TLob)
Paradise City,Guns N' Roses,Appetite For Destruction,405640,False,77,,,,,,,,,,,,,MyJam(TLob)
Sweet Emotion,Aerosmith,Toys In The Attic,274133,False,75,,,,,,,,,,,,,MyJam(TLob)
Living Loving Maid (She's Just a Woman) - Remaster,Led Zeppelin,Led Zeppelin II (Remaster),159300,False,48,,,,,,,,,,,,,MyJam(TLob)
Heartbreaker - Remaster,Led Zeppelin,Led Zeppelin II (Remaster),254067,False,49,,,,,,,,,,,,,MyJam(TLob)
Take Me Out,Franz Ferdinand,Franz Ferdinand,237026,False,70,,,,,,,,,,,,,MyJam(TLob)
Are You Gonna Be My Girl,Jet,Get Born,213800,False,75,,,,,,,,,,,,,MyJam(TLob)
Self-Esteem,The Offspring,Smash (2008 Remaster),257826,False,38,,,,,,,,,,,,,MyJam(TLob)
American Idiot,Green Day,American Idiot,176346,True,78,,,,,,,,,,,,,MyJam(TLob)
Hitchin' a Ride,Green Day,Nimrod,171466,False,59,,,,,,,,,,,,,MyJam(TLob)
Basket Case,Green Day,Dookie,181533,False,79,,,,,,,,,,,,,MyJam(TLob)
Sweet Home Alabama,Lynyrd Skynyrd,Second Helping,281147,False,3,,,,,,,,,,,,,MyJam(TLob)
Sharp Dressed Man - 2008 Remaster,ZZ Top,Eliminator,258026,False,72,,,,,,,,,,,,,MyJam(TLob)
For Those About to Rock (We Salute You),AC/DC,For Those About to Rock (We Salute You),344240,False,65,,,,,,,,,,,,,MyJam(TLob)
Rock and Roll Ain't Noise Pollution,AC/DC,Back In Black,266040,False,64,,,,,,,,,,,,,MyJam(TLob)
Beating Around the Bush,AC/DC,Highway to Hell,235706,False,50,,,,,,,,,,,,,MyJam(TLob)
Highway to Hell,AC/DC,Highway to Hell,208400,False,83,,,,,,,,,,,,,MyJam(TLob)
Whole Lotta Rosie,AC/DC,Let There Be Rock,333800,False,66,,,,,,,,,,,,,MyJam(TLob)
Live Wire,AC/DC,High Voltage,348600,False,57,,,,,,,,,,,,,MyJam(TLob)
Thrift Shop (feat. Wanz),"Macklemore,Ryan Lewis,Wanz",Thrift Shop (feat. Wanz),235613,True,71,,,,,,,,,,,,,MyJam(TLob)
Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,The Heist,258342,False,82,,,,,,,,,,,,,MyJam(TLob)
Crazy In Love (feat. Jay-Z),"Beyoncé,JAY-Z",Dangerously In Love,236133,False,75,,,,,,,,,,,,,MyJam(TLob)
Hips Don't Lie (feat. Wyclef Jean),"Shakira,Wyclef Jean","Oral Fixation, Vol. 2 (Expanded Edition)",218093,False,82,,,,,,,,,,,,,MyJam(TLob)
Hey Brother,Avicii,True,255093,False,2,,,,,,,,,,,,,MyJam(TLob)
California Dreamin',The Mamas & The Papas,If You Can Believe Your Eyes And Ears,157960,False,51,,,,,,,,,,,,,MyJam(TLob)
The Rubberband Man,The Spinners,The Rubberband Man / Now That We're Together [Digital 45],213000,False,65,,,,,,,,,,,,,MyJam(TLob)
It's Your Thing,The Isley Brothers,It's Your Thing: The Story Of The Isley Brothers,166506,False,55,,,,,,,,,,,,,MyJam(TLob)
Sixteen Tons,Tennessee Ernie Ford,Vintage Collections,158306,False,55,,,,,,,,,,,,,MyJam(TLob)
Build Me Up Buttercup,The Foundations,Build Me Up Buttercup,178533,False,60,,,,,,,,,,,,,MyJam(TLob)
96 Tears,? & The Mysterians,96 Tears,176866,False,53,,,,,,,,,,,,,MyJam(TLob)
Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,Voulez-Vous,292613,False,74,,,,,,,,,,,,,MyJam(TLob)
