Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Loco,Alejandro Fernández,Mi Verdad,196266,False,54,10,1,4,0.857,0.61,0.265,0.00158,0.111,-12.736,0.0339,0.415,88.463,MARIACHIS CLASSICS
Mátalas,Alejandro Fernández,Lo Esencial De Alejandro Fernández,174000,False,63,11,1,4,0.724,0.779,0.396,0,0.0859,-6.55,0.0672,0.799,117.184,MARIACHIS CLASSICS
Que Seas Muy Feliz,Alejandro Fernández,Lo Esencial De Alejandro Fernández,167000,False,54,10,0,3,0.53,0.491,0.321,0,0.375,-12.571,0.0721,0.672,152.407,MARIACHIS CLASSICS
No Lo Beses,Alejandro Fernández,Dos Mundos - Evolución,214893,False,62,1,0,4,0.761,0.552,0.48,0,0.111,-6.925,0.0348,0.151,139.735,MARIACHIS CLASSICS
Nube Viajera,Alejandro Fernández,Lo Esencial De Alejandro Fernández,244133,False,60,10,1,4,0.493,0.619,0.311,7.52e-06,0.311,-10.447,0.0301,0.498,109.368,MARIACHIS CLASSICS
Loco,Alejandro Fernández,Lo Esencial De Alejandro Fernández,197280,False,59,10,1,4,0.847,0.361,0.263,0.00144,0.109,-12.804,0.042,0.429,176.755,MARIACHIS CLASSICS
Tantita Pena,Alejandro Fernández,Lo Esencial De Alejandro Fernández,208280,False,56,5,0,4,0.122,0.694,0.715,0,0.149,-5.189,0.0933,0.902,90.568,MARIACHIS CLASSICS
Abrázame,Alejandro Fernández,Lo Esencial De Alejandro Fernández,199000,False,56,7,0,4,0.612,0.495,0.309,6.39e-05,0.1,-9.235,0.0293,0.405,87.876,MARIACHIS CLASSICS
Estuve,Alejandro Fernández,Dos Mundos,195906,False,61,2,1,4,0.81,0.631,0.392,0.00099,0.456,-9.35,0.0332,0.737,129.012,MARIACHIS CLASSICS
Niña Amada Mía,Alejandro Fernández,Lo Esencial De Alejandro Fernández,192040,False,55,8,1,4,0.74,0.543,0.356,2.47e-05,0.0998,-7.576,0.0316,0.435,84.561,MARIACHIS CLASSICS
Adiós Amor,Christian Nodal,Me Dejé Llevar,199320,False,75,2,1,4,0.169,0.433,0.431,0,0.307,-6.422,0.0367,0.722,177.732,MARIACHIS CLASSICS
Los días felices,Luis Miguel,¡MÉXICO Por Siempre!,228613,False,46,4,0,4,0.0927,0.224,0.608,0,0.246,-4.383,0.0303,0.126,165.235,MARIACHIS CLASSICS
Yo Soy El Aventurero,Pedro Fernández,Aventurero,176133,False,56,0,0,3,0.548,0.59,0.369,0,0.137,-10.294,0.0496,0.616,96.414,MARIACHIS CLASSICS
El Rey,Vicente Fernández,El Idolo De Mexico,157493,False,62,2,1,4,0.376,0.5,0.411,0,0.147,-5.796,0.0294,0.468,80.831,MARIACHIS CLASSICS
Me Vas A Extrañar,Pepe Aguilar,Lo Mejor De Nosotros,260829,False,66,0,1,4,0.7,0.436,0.36,0.0535,0.322,-6.322,0.0273,0.565,155.999,MARIACHIS CLASSICS
La Media Vuelta,Luis Miguel,Segundo Romance,161040,False,72,7,1,4,0.291,0.631,0.683,0,0.0994,-8.788,0.0344,0.708,97.959,MARIACHIS CLASSICS
El Mariachi Loco,Mariachi Vargas De Tecalitlan,La Más Completa Colección,177306,False,48,7,1,4,0.748,0.697,0.499,0.00111,0.591,-10.006,0.0849,0.943,100.023,MARIACHIS CLASSICS
Un Millon De Primaveras,Vicente Fernández,Vicente Fernandez Para Siempre,173080,False,67,3,1,3,0.651,0.73,0.341,0.000181,0.0917,-8.521,0.0578,0.822,100.558,MARIACHIS CLASSICS
Recuérdame Bonito,Pepe Aguilar,Recuérdame Bonito,191800,False,55,4,1,4,0.489,0.348,0.342,2.37e-05,0.0922,-8.156,0.0315,0.426,97.72,MARIACHIS CLASSICS
Voy A Conquistarte,Diego Verdaguer,Mexicano Hasta Las Pampas,174157,False,63,9,0,3,0.582,0.838,0.359,1.19e-05,0.0564,-7.719,0.0453,0.68,96.951,MARIACHIS CLASSICS
El Hijo Desobediente,Antonio Aguilar,"Rancherísimo, Vol. 2",195117,False,63,9,1,3,0.745,0.402,0.424,0,0.106,-4.484,0.0637,0.864,204.269,MARIACHIS CLASSICS
Pelea de gallos,Mariachi Silvestre Vargas,Mexico Gran Colección Ranchera - Mariachi Silvestre Vargas,188533,False,44,5,0,4,0.726,0.521,0.463,0,0.268,-8.43,0.0848,0.724,92.902,MARIACHIS CLASSICS
El Rey - En Vivo,Luis Miguel,El Concierto,141600,False,46,2,1,4,0.435,0.473,0.619,0,0.963,-8.242,0.032,0.698,97.624,MARIACHIS CLASSICS
Que De Raro Tiene,Vicente Fernández,Que De Raro Tiene,202093,False,64,4,1,3,0.426,0.6,0.356,0,0.379,-7.725,0.0587,0.542,67.164,MARIACHIS CLASSICS
Huapango de Moncayo,Mariachi Vargas De Tecalitlan,Sinfónico 3,512626,False,53,7,1,3,0.0921,0.3,0.546,0.824,0.529,-5.771,0.0316,0.528,92.532,MARIACHIS CLASSICS
Jarabe Tapatío,Mariachi Vargas De Tecalitlan,Serie Oro 15 Exitos Del Mariachi Vargas De Tecalitlan,156933,False,35,0,1,4,0.671,0.489,0.515,0.802,0.257,-11.152,0.0396,0.937,133.402,MARIACHIS CLASSICS
De Los Besos Que Te Di,Christian Nodal,De Los Besos Que Te Di,167493,False,72,11,0,4,0.305,0.683,0.501,0,0.0439,-3.823,0.031,0.703,97.971,MARIACHIS CLASSICS
