Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
sand castles,Fujitsu,corals 2,147692,False,61,4,0,4,0.576,0.784,0.312,0.851,0.128,-14.648,0.0513,0.63,129.94,LOFI BEATS
Oceans,kokoro,Oceans,142285,False,51,0,0,4,0.946,0.701,0.0819,0.943,0.104,-18.333,0.0431,0.146,139.999,LOFI BEATS
Prospect Park,"Bertholet,Glimlip",Prospect Park,108614,False,49,8,0,4,0.772,0.611,0.331,0.305,0.0918,-8.684,0.192,0.723,83.044,LOFI BEATS
Your Aura,Jrney,Your Aura,149116,False,52,8,0,4,0.207,0.706,0.259,0.891,0.0854,-16.357,0.254,0.228,88.515,LOFI BEATS
Stay Afloat,"Casiio,Bertholet",Stay Afloat,90378,False,51,4,0,4,0.849,0.679,0.233,0.339,0.146,-12.695,0.431,0.476,84.849,LOFI BEATS
Slothin',Snaer.,Slothin',166000,False,54,6,0,4,0.616,0.848,0.124,0.775,0.0886,-16.637,0.109,0.441,126.949,LOFI BEATS
sleep static,luvwn,sleep static,98461,False,54,7,0,1,0.893,0.591,0.22,0.912,0.102,-11.472,0.0771,0.0502,77.92,LOFI BEATS
November,"LeVirya,Aviary Day",November,103500,False,54,11,0,4,0.811,0.732,0.309,0.648,0.0975,-12.837,0.0416,0.125,84.998,LOFI BEATS
Leaves From The Vine,"Tempura,Lofi Fruits Music",Leaves From The Vine,114937,False,64,10,1,4,0.966,0.344,0.0257,0.877,0.13,-27.667,0.0358,0.0391,140.228,LOFI BEATS
You Don't Know,Psalm Trees,You Don't Know What Love Is,166363,False,61,2,0,4,0.673,0.834,0.289,0.849,0.143,-8.706,0.047,0.821,88.015,LOFI BEATS
Unfolding,Hakaisu,Unfolding,112014,False,51,0,1,4,0.488,0.766,0.238,0.935,0.124,-11.831,0.0445,0.394,105.0,LOFI BEATS
