Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Bayybe 07,Bilo 503,Bayybe,114195,False,52,7,1,4,0.827,0.44,0.384,0.934,0.156,-12.331,0.0453,0.0912,127.938,DEEP FOCUS
Water Lillies,A Teardrop In The Lake,Water Lillies,228000,False,51,0,1,5,0.848,0.234,0.226,0.942,0.111,-15.991,0.0368,0.0388,139.921,DEEP FOCUS
Coming Home,Zoe Connelly,Coming Home,172818,False,52,5,1,4,0.854,0.198,0.139,0.856,0.0773,-18.72,0.031,0.106,82.405,DEEP FOCUS
Stormy Weather,Lost Horse Mine,Stormy Weather,150169,False,51,2,1,3,0.00308,0.444,0.382,0.816,0.0915,-9.324,0.0397,0.197,123.59,DEEP FOCUS
Calm Wilderness,Night Sounds,Calm Wilderness,231723,False,53,7,1,4,0.886,0.186,0.271,0.961,0.141,-17.149,0.0449,0.0684,115.896,DEEP FOCUS
Essential Attitudes,Peals,Honey,217987,False,51,5,1,4,0.449,0.444,0.497,0.722,0.081,-12.601,0.0383,0.25,99.093,DEEP FOCUS
Trastevere,Sebastián Escofet,Universo en Miniatura Vol. 1,167613,False,52,4,1,3,0.886,0.42,0.272,0.834,0.0841,-14.843,0.0423,0.38,180.031,DEEP FOCUS
Hypnagogia Well,Monocle Twins,Hypnagogia Well,222000,False,52,2,0,4,0.771,0.545,0.253,0.922,0.108,-17.953,0.033,0.0529,115.848,DEEP FOCUS
Water Colors,Star Slide,Water Colors,182079,False,51,7,1,4,0.633,0.465,0.12,0.937,0.085,-19.328,0.0386,0.0659,72.021,DEEP FOCUS
Presence,Van Stiles,Presence,125500,False,51,2,0,1,0.966,0.616,0.292,0.927,0.0955,-16.837,0.0423,0.0633,127.008,DEEP FOCUS
Schloss,Elmau Dunkel,Schloss,222093,False,54,1,1,4,0.968,0.438,0.073,0.755,0.0935,-21.944,0.0411,0.0668,79.973,DEEP FOCUS
Kaolnite,Burgundy Skies,Kaolnite,180689,False,51,1,0,4,0.622,0.247,0.231,0.87,0.0878,-19.639,0.0328,0.0485,174.014,DEEP FOCUS
North Captiva,Lundegard,North Captiva,194495,False,51,9,0,4,0.918,0.479,0.346,0.929,0.111,-17.916,0.0306,0.23,143.965,DEEP FOCUS
mellow,cloudcrush,sleep escape,144434,False,51,0,1,4,0.985,0.609,0.157,0.792,0.112,-15.792,0.0322,0.0698,111.966,DEEP FOCUS
Auburn Sky,Toledo Rains,Auburn Sky,162829,False,51,4,0,4,0.906,0.265,0.035,0.89,0.0932,-26.502,0.0359,0.0651,132.972,DEEP FOCUS
Bortom Träden,Erik Reno,I Blomstertid,260564,False,51,8,1,4,0.801,0.446,0.0586,0.85,0.0876,-26.416,0.0416,0.111,124.019,DEEP FOCUS
Willet,Dust Follows,Swan,179610,False,51,0,1,4,0.967,0.425,0.168,0.818,0.16,-14.064,0.0322,0.0376,90.076,DEEP FOCUS
Malibu,Matthew Harvey,Malibu,150405,False,52,6,1,4,0.977,0.435,0.154,0.85,0.0728,-21.451,0.0367,0.0799,148.1,DEEP FOCUS
Bloom,Hilder Sky,Bloom,121069,False,52,4,1,5,0.945,0.249,0.129,0.839,0.17,-18.167,0.0324,0.253,70.59,DEEP FOCUS
Los Feliz,Search For Atlantis,Los Feliz,166927,False,51,11,0,4,0.197,0.575,0.373,0.898,0.0753,-11.642,0.0279,0.123,74.975,DEEP FOCUS
Found,Martin Gauffin,Found,159049,False,53,0,1,4,0.901,0.517,0.397,0.867,0.11,-14.281,0.0289,0.195,100.005,DEEP FOCUS
Placidity,Estado De Calma,Placidity,165268,False,51,7,1,4,0.474,0.261,0.25,0.893,0.0882,-18.526,0.0339,0.0827,153.045,DEEP FOCUS
Light Year,Evan Michael Brown,Light Year,234000,False,51,9,1,4,0.99,0.301,0.189,0.893,0.106,-16.072,0.0351,0.0379,139.894,DEEP FOCUS
Crystal Shores,Dean Valio,Crystal Shores,170958,False,52,,,,,,,,,,,,,DEEP FOCUS
Montana,Le Verne,Montana,133645,False,51,,,,,,,,,,,,,DEEP FOCUS
Focus,Light of Sun,Focus,190526,False,52,,,,,,,,,,,,,DEEP FOCUS
Woodland Heart,Ghost Of Summer,Woodland Heart,160105,False,54,,,,,,,,,,,,,DEEP FOCUS
Follow me,Andre Ehmann,Follow me,204624,False,53,,,,,,,,,,,,,DEEP FOCUS
Petrichor,Cecelya,Petrichor,118321,False,55,,,,,,,,,,,,,DEEP FOCUS
Clear Skies,Dhyana Thomas,Clear Skies,162085,False,52,,,,,,,,,,,,,DEEP FOCUS
In This Moment,Lucas Delphy,In This Moment,158666,False,50,,,,,,,,,,,,,DEEP FOCUS
The Choice,"Gustavo Santaolalla,Alan Umstead",The Last of Us,102373,False,58,,,,,,,,,,,,,DEEP FOCUS
Lucid Alchemy,Ruud Vanderwege,Lucid Alchemy,258928,False,56,,,,,,,,,,,,,DEEP FOCUS
Walking Away,Avery Young,Still Waters,147025,False,50,,,,,,,,,,,,,DEEP FOCUS
Andromeda,ÆROSPHERE,Andromeda,266400,False,50,,,,,,,,,,,,,DEEP FOCUS
Waves,Eucalyptic,Waves,202343,False,53,,,,,,,,,,,,,DEEP FOCUS
Under The Wind,The Tides,Under The Wind,240000,False,53,,,,,,,,,,,,,DEEP FOCUS
Meditations pt 1,Estado De Calma,Meditations pt 1,150806,False,53,,,,,,,,,,,,,DEEP FOCUS
The Beginning,Double Singularity,The Beginning,229041,False,52,,,,,,,,,,,,,DEEP FOCUS
Progress,Ever So Blue,Fragment,138629,False,61,,,,,,,,,,,,,DEEP FOCUS
